FileName,NB_whistle_mean_time,nbVolume
LC_ARU17_20240625_062500.wav,446.59,-0.48
LC_ARU17_20240625_062500.wav,452.16,-4.62
LC_ARU17_20240625_062500.wav,476.5,-4.95
LC_ARU17_20240625_062500.wav,481.51,-0.56
LC_ARU17_20240625_062500.wav,499.35,-0.48
LC_ARU17_20240625_062500.wav,527.02,-4.89
LC_ARU17_20240625_062500.wav,546.9,-4.75
LC_ARU17_20240625_062500.wav,563.62,-0.5
LC_ARU17_20240625_062500.wav,572.72,-4.53
LC_ARU17_20240625_062500.wav,587.77,-4.78
LC_ARU17_20240625_062500.wav,592.6,-0.52
LC_ARU17_20240625_062500.wav,607.46,-0.54
LC_ARU17_20240625_062500.wav,619.72,-0.49
LC_ARU17_20240625_062500.wav,631.42,-5.13
LC_ARU17_20240625_062500.wav,665.23,-4.89
LC_ARU17_20240625_062500.wav,681.95,-4.94
LC_ARU17_20240625_062500.wav,699.59,-4.97
LC_ARU17_20240625_062500.wav,716.87,-4.98
LC_ARU17_20240625_062500.wav,723.93,-4.69
LC_ARU17_20240625_062500.wav,734.15,-5.05
LC_ARU17_20240625_062500.wav,758.11,-4.76
LC_ARU17_20240625_062500.wav,779.47,-4.87
LC_ARU17_20240625_062500.wav,831.67,-5.02
LC_ARU17_20240625_062500.wav,887.58,-5.24
LC_ARU17_20240625_062500.wav,964.49,-0.48
LC_ARU17_20240625_062500.wav,977.86,-0.46
LC_ARU17_20240625_062500.wav,994.58,-0.48
LC_ARU17_20240625_062500.wav,1005.17,-0.43
LC_ARU17_20240625_062500.wav,1032.48,-0.43
LC_ARU17_20240625_062500.wav,1043.62,-0.46
LC_ARU17_20240625_062500.wav,1055.32,-0.45
LC_ARU17_20240625_062500.wav,1067.21,-0.5
LC_ARU17_20240625_062500.wav,1080.96,-0.51
LC_ARU17_20240625_062500.wav,1094.89,-0.47
LC_ARU17_20240625_062500.wav,1112.72,-0.48
LC_ARU17_20240625_062500.wav,1133.16,-0.56
LC_ARU17_20240625_062500.wav,1147.46,-0.5
LC_ARU17_20240625_062500.wav,1175.88,-0.49
LC_ARU17_20240625_062500.wav,1190.74,-0.5
LC_ARU17_20240625_062500.wav,1206.72,-0.44
LC_ARU17_20240625_062500.wav,1226.59,-0.48
LC_ARU17_20240625_062500.wav,1259.66,-0.52
LC_ARU17_20240625_062500.wav,1273.41,-0.48
LC_ARU17_20240625_062500.wav,1710.68,-4.91
LC_ARU17_20240625_062500.wav,1731.3,-5.89
LC_ARU17_20240625_062500.wav,1739.85,-4.98
LC_ARU17_20240625_062500.wav,1748.58,-5.86
LC_ARU17_20240625_062500.wav,1787.22,-5.12
LC_ARU17_20240703_062500.wav,20.64,-3.9
LC_ARU17_20240703_062500.wav,35.13,-3.98
LC_ARU17_20240703_062500.wav,52.41,-3.83
LC_ARU17_20240703_062500.wav,74.14,-3.93
LC_ARU17_20240703_062500.wav,107.21,-4.05
LC_ARU17_20240703_062500.wav,118.91,-4.23
LC_ARU17_20240703_062500.wav,128.01,-3.75
LC_ARU17_20240703_062500.wav,134.33,-4.08
LC_ARU17_20240703_062500.wav,164.05,-3.98
LC_ARU17_20240703_062500.wav,197.67,-3.99
LC_ARU17_20240703_062500.wav,212.9,-4.15
LC_ARU17_20240703_062500.wav,234.45,-3.75
LC_ARU17_20240703_062500.wav,271.6,-3.83
LC_ARU17_20240703_062500.wav,277.36,-3.81
LC_ARU17_20240703_062500.wav,329.93,-3.81
LC_ARU17_20240703_062500.wav,344.79,-3.71
LC_ARU17_20240703_062500.wav,354.64,-3.85
LC_ARU17_20240703_062500.wav,381.95,-4.03
LC_ARU17_20240703_062500.wav,393.09,-4.63
LC_ARU17_20240703_062500.wav,429.13,-3.85
LC_ARU17_20240703_062500.wav,486.71,-4.29
LC_ARU17_20240703_062500.wav,538.17,-3.65
LC_ARU17_20240703_062500.wav,616.37,-3.82
LC_ARU17_20240703_062500.wav,644.61,-4.29
LC_ARU17_20240703_062500.wav,661.51,-4.44
LC_ARU17_20240703_062500.wav,728.39,-4.09
LC_ARU17_20240703_062500.wav,734.89,-4.21
LC_ARU17_20240703_062500.wav,752.35,-4.02
LC_ARU17_20240703_062500.wav,757.92,-4.31
LC_ARU17_20240703_062500.wav,771.48,-4.09
LC_ARU17_20240703_062500.wav,787.27,-4.31
LC_ARU17_20240703_062500.wav,795.82,-4.04
LC_ARU17_20240703_062500.wav,819.04,-4.15
LC_ARU17_20240703_062500.wav,824.8,-4.13
LC_ARU17_20240703_062500.wav,833.71,-4.38
LC_ARU17_20240703_062500.wav,847.46,-4.1
LC_ARU17_20240703_062500.wav,854.7,-4
LC_ARU17_20240703_062500.wav,867.33,-3.8
LC_ARU17_20240703_062500.wav,882.2,-3.94
LC_ARU17_20240703_062500.wav,886.28,-3.63
LC_ARU17_20240703_062500.wav,909.87,-3.83
LC_ARU17_20240703_062500.wav,983.99,-4.15
LC_ARU17_20240703_062500.wav,1038.61,-4.52
LC_ARU17_20240703_062500.wav,1051.24,-4.2
LC_ARU17_20240703_062500.wav,1059.22,-4.62
LC_ARU17_20240703_062500.wav,1065.91,-4.4
LC_ARU17_20240703_062500.wav,1074.09,-3.98
LC_ARU17_20240703_062500.wav,1100.83,-4.14
LC_ARU17_20240703_062500.wav,1110.87,-4.19
LC_ARU17_20240703_062500.wav,1118.85,-3.81
LC_ARU17_20240703_062500.wav,1137.06,-4.07
LC_ARU17_20240703_062500.wav,1142.07,-4.58
LC_ARU17_20240703_062500.wav,1156.01,-4.09
LC_ARU17_20240703_062500.wav,1161.95,-4.2
LC_ARU17_20240703_062500.wav,1182.38,-4
LC_ARU17_20240703_062500.wav,1190.56,-3.96
LC_ARU17_20240703_062500.wav,1205.79,-4.14
LC_ARU17_20240703_062500.wav,1213.03,-4.08
LC_ARU17_20240703_062500.wav,1222.88,-4.36
LC_ARU17_20240703_062500.wav,1227.89,-4.24
LC_ARU17_20240703_062500.wav,1251.67,-4.11
LC_ARU17_20240703_062500.wav,1265.79,-4.36
LC_ARU17_20240703_062500.wav,1272.11,-3.92
LC_ARU17_20240703_062500.wav,1291.24,-5.53
LC_ARU17_20240703_062500.wav,1308.51,-4.16
LC_ARU17_20240703_062500.wav,1327.46,-3.88
LC_ARU17_20240703_062500.wav,1335.64,-4.04
LC_ARU17_20240703_062500.wav,1346.97,-4.19
LC_ARU17_20240703_062500.wav,1354.77,-4.04
LC_ARU17_20240703_062500.wav,1374.64,-3.88
LC_ARU17_20240703_062500.wav,1381.52,-3.88
LC_ARU17_20240703_062500.wav,1389.51,-4.24
LC_ARU17_20240703_062500.wav,1402.32,-4.51
LC_ARU17_20240703_062500.wav,1415.7,-4.26
LC_ARU17_20240703_062500.wav,1425.73,-4.45
LC_ARU17_20240703_062500.wav,1434.64,-4.02
LC_ARU17_20240703_062500.wav,1479.78,-3.94
LC_ARU17_20240703_062500.wav,1521.77,-4.03
LC_ARU17_20240703_062500.wav,1535.33,-3.85
LC_ARU17_20240703_062500.wav,1550.74,-3.97
LC_ARU17_20240703_062500.wav,1576.01,-4.08
LC_ARU17_20240703_062500.wav,1616.13,-4.32
LC_ARU17_20240703_062500.wav,1631.74,-4.12
LC_ARU17_20240703_062500.wav,1662.39,-4.13
LC_ARU17_20240703_062500.wav,1666.66,-4.07
LC_ARU17_20240703_062500.wav,1675.95,-3.94
LC_ARU17_20240703_062500.wav,1711.8,-4.23
LC_ARU17_20240703_062500.wav,1715.51,-3.92
LC_ARU17_20240703_062500.wav,1727.4,-4.04
LC_ARU17_20240703_062500.wav,1740.78,-4.05
LC_ARU17_20240703_062500.wav,1754.89,-4.05
LC_ARU17_20240703_062500.wav,1759.54,-3.93
LC_ARU17_20240703_062500.wav,1764,-4.18
LC_ARU17_20240703_062500.wav,1772.36,-4.7
LC_ARU17_20240703_062500.wav,1795.95,-4.33
LC_ARU18_20240707_062500.wav,292.41,-4.45
LC_ARU18_20240707_062500.wav,331.42,-4.67
LC_ARU18_20240707_062500.wav,347.39,-4.68
LC_ARU18_20240707_062500.wav,487.83,-4.26
LC_ARU18_20240707_062500.wav,736.37,-5.42
LC_ARU18_20240707_062500.wav,778.17,-5.61
LC_ARU18_20240707_062500.wav,804.55,-5.59
LC_ARU18_20240707_062500.wav,936.25,-5.17
LC_ARU18_20240707_062500.wav,997.74,-5.3
LC_ARU18_20240707_062500.wav,1160.84,-5.15
LC_ARU18_20240707_062500.wav,1257.8,-5.07
LC_ARU18_20240707_062500.wav,1286.78,-5.04
LC_ARU18_20240707_062500.wav,1294.02,-5.81
LC_ARU18_20240707_062500.wav,1300.53,-5.48
LC_ARU17_20240707_062500.wav,29,-2.5
LC_ARU17_20240707_062500.wav,53.89,-2.46
LC_ARU17_20240707_062500.wav,97.18,-2.64
LC_ARU17_20240707_062500.wav,123,-2.49
LC_ARU17_20240707_062500.wav,140.64,-3.38
LC_ARU17_20240707_062500.wav,154.02,-2.62
LC_ARU17_20240707_062500.wav,169.81,-2.56
LC_ARU17_20240707_062500.wav,190.24,-2.51
LC_ARU17_20240707_062500.wav,783,-5.29
LC_ARU17_20240707_062500.wav,879.41,-5.11
LC_ARU17_20240707_062500.wav,882.01,-5.11
LC_ARU17_20240707_062500.wav,918.05,-4.78
LC_ARU17_20240707_062500.wav,933.84,-5.02
LC_ARU17_20240707_062500.wav,947.95,-4.78
LC_ARU17_20240707_062500.wav,962.26,-5.76
LC_ARU17_20240707_062500.wav,1031.36,-5.19
LC_ARU17_20240707_062500.wav,1075.01,-5.08
LC_ARU17_20240707_062500.wav,1121.27,-5.49
LC_ARU17_20240707_062500.wav,1139.84,-4.49
LC_ARU17_20240707_062500.wav,1163.25,-6.39
LC_ARU17_20240707_062500.wav,1186.66,-5.9
LC_ARU17_20240707_062500.wav,1288.64,-4.72
LC_ARU17_20240707_062500.wav,1370.93,-5.69
LC_ARU17_20240707_062500.wav,1511.36,-5.85
LC_ARU17_20240707_062500.wav,1550.37,-5.71
LC_ARU17_20240707_062500.wav,1586.97,-5.91
LC_ARU17_20240707_062500.wav,1652.17,-6.33
LC_ARU17_20240707_062500.wav,1704.93,-5.56
LC_ARU18_20240625_062500.wav,86.77,-5.05
LC_ARU18_20240625_062500.wav,118.91,-5.26
LC_ARU18_20240625_062500.wav,131.91,-5.17
LC_ARU18_20240625_062500.wav,153.83,-4.97
LC_ARU18_20240625_062500.wav,177.05,-5.05
LC_ARU18_20240625_062500.wav,186.71,-5.18
LC_ARU18_20240625_062500.wav,215.5,-5.13
LC_ARU18_20240625_062500.wav,226.28,-4.86
LC_ARU18_20240625_062500.wav,254.14,-4.98
LC_ARU18_20240625_062500.wav,337.36,-5.29
LC_ARU18_20240625_062500.wav,353.9,-5.22
LC_ARU18_20240625_062500.wav,366.53,-5.26
LC_ARU18_20240625_062500.wav,386.77,-5.3
LC_ARU18_20240625_062500.wav,406.09,-5.47
LC_ARU18_20240625_062500.wav,503.43,-4.54
LC_ARU18_20240625_062500.wav,520.52,-5.21
LC_ARU18_20240625_062500.wav,532.04,-5.26
LC_ARU18_20240625_062500.wav,579.59,-5.21
LC_ARU18_20240625_062500.wav,602.07,-4.95
LC_ARU18_20240625_062500.wav,617.67,-4.77
LC_ARU18_20240625_062500.wav,631.05,-4.79
LC_ARU18_20240625_062500.wav,686.78,-5.13
LC_ARU18_20240625_062500.wav,698.85,-5.26
LC_ARU18_20240625_062500.wav,731.36,-5.03
LC_ARU18_20240625_062500.wav,783.37,-4.77
LC_ARU18_20240625_062500.wav,800.65,-4.82
LC_ARU18_20240625_062500.wav,823.31,-4.72
LC_ARU18_20240625_062500.wav,839.66,-4.74
LC_ARU18_20240625_062500.wav,1059.22,-5.88
LC_ARU18_20240625_062500.wav,1104.92,-5.74
LC_ARU18_20240625_062500.wav,1115.7,-5.79
LC_ARU18_20240625_062500.wav,1352.72,-5.77
LC_ARU18_20240625_062500.wav,1379.85,-5.76
LC_ARU18_20240625_062500.wav,1463.25,-5.52
LC_ARU18_20240625_062500.wav,1478.86,-5.51
LC_ARU18_20240625_062500.wav,1509.51,-5.66
LC_ARU18_20240625_062500.wav,1542.01,-5.28
LC_ARU18_20240625_062500.wav,1590.5,-5.95
LC_ARU18_20240625_062500.wav,1638.98,-5.44
LC_ARU18_20240625_062500.wav,1650.31,-5.66
LC_ARU18_20240625_062500.wav,1709.94,-5.12
LC_ARU18_20240629_062500.wav,648.51,-4.37
LC_ARU18_20240629_062500.wav,679.53,-4.17
LC_ARU18_20240629_062500.wav,773.71,-4.33
LC_ARU18_20240629_062500.wav,830.18,-3.95
LC_ARU18_20240629_062500.wav,1002.01,-4.18
LC_ARU18_20240629_062500.wav,1102.69,-4.53
LC_ARU18_20240629_062500.wav,1168.64,-4.2
LC_ARU18_20240629_062500.wav,1250.74,-4.09
LC_ARU18_20240629_062500.wav,1281.95,-4.1
LC_ARU18_20240629_062500.wav,1301.27,-4.23
LC_ARU18_20240629_062500.wav,1341.39,-4.17
LC_ARU18_20240629_062500.wav,1447.46,-4.25
LC_ARU18_20240629_062500.wav,1466.41,-4.28
LC_ARU18_20240629_062500.wav,1541.27,-3.97
LC_ARU18_20240629_062500.wav,1570.99,-4.15
LC_ARU18_20240629_062500.wav,1745.79,-4.1
LC_ARU18_20240629_062500.wav,1791.49,-4.26
LC_ARU18_20240707_062500.wav,292.41,-4.45
LC_ARU18_20240707_062500.wav,331.42,-4.67
LC_ARU18_20240707_062500.wav,347.39,-4.68
LC_ARU18_20240707_062500.wav,487.83,-4.26
LC_ARU18_20240707_062500.wav,736.37,-5.42
LC_ARU18_20240707_062500.wav,778.17,-5.61
LC_ARU18_20240707_062500.wav,804.55,-5.59
LC_ARU18_20240707_062500.wav,936.25,-5.17
LC_ARU18_20240707_062500.wav,997.74,-5.3
LC_ARU18_20240707_062500.wav,1160.84,-5.15
LC_ARU18_20240707_062500.wav,1257.8,-5.07
LC_ARU18_20240707_062500.wav,1286.78,-5.04
LC_ARU18_20240707_062500.wav,1294.02,-5.81
LC_ARU18_20240707_062500.wav,1300.53,-5.48
LC_ARU19_20240707_062500.wav,1085.79,-5.85
LC_ARU19_20240707_062500.wav,1178.11,-5.23
LC_ARU19_20240707_062500.wav,1331.92,-5.31
LC_ARU19_20240707_062500.wav,1455.08,-5.36
LC_ARU19_20240707_062500.wav,1536.26,-5.32
LC_ARU19_20240707_062500.wav,1568.02,-4.34
LC_ARU19_20240707_062500.wav,1613.9,-4.23
LC_ARU19_20240707_062500.wav,1778.86,-4.87
LC_ARU20_20240625_062500.wav,1524.92,-5.96
LC_ARU20_20240625_062500.wav,1606.84,-3.97
LC_ARU20_20240625_062500.wav,1678.18,-5.65
LC_ARU19_20240625_062500.wav,753.65,-5.8
LC_ARU19_20240625_062500.wav,1204.3,-4.96
LC_ARU20_20240629_062500.wav,189.87,-2.71
LC_ARU20_20240629_062500.wav,510.86,-3.91
LC_ARU20_20240629_062500.wav,545.23,-4
LC_ARU20_20240629_062500.wav,686.96,-3.18
LC_ARU20_20240629_062500.wav,699.78,-3.71
LC_ARU20_20240629_062500.wav,770.37,-3.57
LC_ARU20_20240629_062500.wav,781.7,-3.33
LC_ARU20_20240629_062500.wav,794.7,-3.56
LC_ARU20_20240629_062500.wav,822.75,-3.73
LC_ARU20_20240629_062500.wav,981.02,-3.24
LC_ARU20_20240629_062500.wav,1100.83,-3.65
LC_ARU20_20240629_062500.wav,1321.7,-3.73
LC_ARU20_20240629_062500.wav,1361.64,-2.43
LC_ARU20_20240629_062500.wav,1716.81,-3.78
LC_ARU20_20240629_062500.wav,1787.4,-3.21
LC_ARU19_20240703_062500.wav,732.29,-4.09
LC_ARU19_20240703_062500.wav,749.01,-5.3
LC_ARU19_20240629_062500.wav,1211.36,-6.24
LC_ARU19_20240629_062500.wav,1493.9,-5.68
LC_ARU20_20240703_062500.wav,1620.59,-5.38
LC_ARU20_20240703_062500.wav,1692.29,-6.21
LC_ARU20_20240703_062500.wav,1708.45,-5.7
LC_ARU20_20240703_062500.wav,1759.54,-6.27
LC_ARU20_20240703_062500.wav,1773.66,-5.92
LC_ARU21_20240629_062500.wav,644.42,-5.77
LC_ARU21_20240629_062500.wav,829.63,-6.03
LC_ARU21_20240629_062500.wav,948.14,-5.43
LC_ARU21_20240629_062500.wav,1000.52,-5.65
LC_ARU21_20240703_062500.wav,134.14,-3.6
LC_ARU21_20240703_062500.wav,225.91,-3.01
LC_ARU21_20240703_062500.wav,237.24,-3.21
LC_ARU21_20240703_062500.wav,530.18,-3.54
LC_ARU21_20240703_062500.wav,543.74,-3.74
LC_ARU21_20240703_062500.wav,684.18,-3.58
LC_ARU21_20240703_062500.wav,746.22,-4.31
LC_ARU21_20240703_062500.wav,763.68,-4.57
LC_ARU21_20240703_062500.wav,774.27,-4.65
LC_ARU21_20240703_062500.wav,791.17,-4.58
LC_ARU21_20240703_062500.wav,818.11,-4.35
LC_ARU21_20240703_062500.wav,843.93,-4.13
LC_ARU21_20240703_062500.wav,855.82,-4.13
LC_ARU21_20240703_062500.wav,869.38,-4.48
LC_ARU21_20240703_062500.wav,901.14,-4.67
LC_ARU21_20240703_062500.wav,924.73,-3.96
LC_ARU21_20240703_062500.wav,936.99,-4.11
LC_ARU21_20240703_062500.wav,947.58,-4.12
LC_ARU21_20240703_062500.wav,986.59,-4.2
LC_ARU21_20240703_062500.wav,999.6,-4.2
LC_ARU21_20240703_062500.wav,1012.41,-4.41
LC_ARU21_20240703_062500.wav,1023.93,-4.1
LC_ARU21_20240703_062500.wav,1062.01,-4.23
LC_ARU21_20240703_062500.wav,1072.79,-4.47
LC_ARU21_20240703_062500.wav,1093.4,-4.01
LC_ARU21_20240703_062500.wav,1104.92,-4.28
LC_ARU21_20240703_062500.wav,1118.11,-4.07
LC_ARU21_20240703_062500.wav,1130.93,-3.91
LC_ARU21_20240703_062500.wav,1219.16,-4.31
LC_ARU21_20240703_062500.wav,1229.75,-4.37
LC_ARU21_20240703_062500.wav,1239.6,-4.25
LC_ARU21_20240703_062500.wav,1250.19,-3.84
LC_ARU21_20240703_062500.wav,1262.45,-4.41
LC_ARU21_20240703_062500.wav,1319.29,-4.28
LC_ARU21_20240703_062500.wav,1334.52,-4.57
LC_ARU21_20240703_062500.wav,1348.45,-4.14
LC_ARU21_20240703_062500.wav,1391.36,-4.24
LC_ARU21_20240703_062500.wav,1414.4,-4.3
LC_ARU21_20240703_062500.wav,1427.03,-4.1
LC_ARU21_20240703_062500.wav,1470.12,-4.09
LC_ARU21_20240703_062500.wav,1504.49,-4.2
LC_ARU21_20240703_062500.wav,1517.12,-4.57
LC_ARU21_20240703_062500.wav,1555.39,-4.23
LC_ARU21_20240703_062500.wav,1614.27,-4.18
LC_ARU21_20240703_062500.wav,1700.65,-4.16
LC_ARU21_20240703_062500.wav,1712.36,-4.27
LC_ARU21_20240703_062500.wav,1728.33,-4.07
LC_ARU21_20240703_062500.wav,1741.15,-3.98
LC_ARU21_20240703_062500.wav,1793.53,-4.26
LC_ARU20_20240707_062500.wav,540.4,-4.91
LC_ARU20_20240707_062500.wav,1099.35,-4.97
LC_ARU20_20240707_062500.wav,1250.93,-6
LC_ARU21_20240707_062500.wav,1070.37,-5.37
LC_ARU21_20240707_062500.wav,1110.49,-5.86
LC_ARU21_20240707_062500.wav,1128.14,-5.85
LC_ARU21_20240707_062500.wav,1135.76,-6.03
LC_ARU21_20240707_062500.wav,1186.1,-5.47
LC_ARU21_20240707_062500.wav,1272.85,-4.51
LC_ARU21_20240707_062500.wav,1316.32,-5.84
LC_ARU21_20240707_062500.wav,1343.07,-4.55
LC_ARU21_20240707_062500.wav,1619.29,-5.91
LC_ARU21_20240707_062500.wav,1680.22,-6.04
LC_ARU21_20240707_062500.wav,1718.3,-5.86
LC_ARU21_20240625_062500.wav,808.08,-6.03
LC_ARU21_20240625_062500.wav,1488.14,-5.19
LC_ARU23_20240625_062500.wav,703.68,-4.64
LC_ARU23_20240625_062500.wav,715.2,-4.7
LC_ARU23_20240625_062500.wav,759.97,-4.71
LC_ARU23_20240625_062500.wav,774.46,-4.62
LC_ARU23_20240625_062500.wav,789.87,-4.67
LC_ARU23_20240625_062500.wav,805.66,-4.63
LC_ARU23_20240625_062500.wav,840.77,-4.73
LC_ARU23_20240625_062500.wav,859.72,-4.75
LC_ARU23_20240625_062500.wav,881.82,-4.76
LC_ARU23_20240625_062500.wav,899.47,-4.81
LC_ARU23_20240625_062500.wav,913.77,-4.77
LC_ARU23_20240625_062500.wav,930.86,-4.84
LC_ARU23_20240625_062500.wav,953.34,-4.71
LC_ARU23_20240625_062500.wav,983.25,-4.86
LC_ARU23_20240625_062500.wav,1079.84,-4.94
LC_ARU23_20240625_062500.wav,1099.16,-4.92
LC_ARU23_20240625_062500.wav,1181.64,-5.01
LC_ARU23_20240625_062500.wav,1211.92,-5.07
LC_ARU23_20240625_062500.wav,1229.19,-4.79
LC_ARU23_20240625_062500.wav,1251.49,-4.77
LC_ARU23_20240625_062500.wav,1268.76,-4.8
LC_ARU23_20240625_062500.wav,1288.27,-4.95
LC_ARU23_20240625_062500.wav,1347.52,-4.79
LC_ARU23_20240625_062500.wav,1473.65,-5.2
LC_ARU23_20240625_062500.wav,1759.17,-5.26
LC_ARU23_20240625_062500.wav,1766.97,-5.12
LC_ARU23_20240625_062500.wav,1778.11,-4.98
LC_ARU23_20240629_062500.wav,1065.54,-5.92
LC_ARU23_20240707_062500.wav,922.51,-5.73
LC_ARU23_20240707_062500.wav,1074.46,-6.18
LC_ARU23_20240707_062500.wav,1104.18,-6.16
LC_ARU23_20240707_062500.wav,1216.19,-5.63
LC_ARU23_20240707_062500.wav,1360.71,-5.84
LC_ARU23_20240707_062500.wav,1649.01,-5.81
LC_ARU23_20240707_062500.wav,1791.12,-6
LC_ARU25_20240625_062500.wav,776.87,-4.9
LC_ARU25_20240625_062500.wav,791.55,-5.14
LC_ARU25_20240625_062500.wav,1023,-5.8
LC_ARU25_20240625_062500.wav,1400.47,-4.6
LC_ARU25_20240625_062500.wav,1518.05,-5.77
LC_ARU25_20240629_062500.wav,1370.93,-5.84
